lane,detection,light,sign
0.074369431,0.008301258,0.024158716,0.027870655
0.070199966,0.009056807,0.023727655,0.027814388
0.075144529,0.009062052,0.024351358,0.028004646
0.073671579,0.008282423,0.020301819,0.027787209
0.075566769,0.009075403,0.024020433,0.02746439
0.075753212,0.008686543,0.02835989,0.027801991
0.074930191,0.008623123,0.023754597,0.027507544
0.074733973,0.009415865,0.024355173,0.028227568
0.076135159,0.008697271,0.024174929,0.0280056
0.074998379,0.009420156,0.024022579,0.02884388
0.075572491,0.009402037,0.024836063,0.028461933
0.075590134,0.009016991,0.027780056,0.027829885
0.074152708,0.008625507,0.02829814,0.028101921
0.073478699,0.008666992,0.025267124,0.028437138
0.072828531,0.009370804,0.023735046,0.027959585
0.071588278,0.009058237,0.024055004,0.028347969
0.075013638,0.00942874,0.023970127,0.028260469
0.077878714,0.009108782,0.024005175,0.028403759
0.074555159,0.009016514,0.024140835,0.029121161
0.076589108,0.009378195,0.024253368,0.029062033
0.073630333,0.008675337,0.025560856,0.029323578
0.075008392,0.008311987,0.026381016,0.028463364
0.076909542,0.008652925,0.024214268,0.028575659
0.074041843,0.009406805,0.027100801,0.028398514
0.071511745,0.00864768,0.019512415,0.029047012
0.071635246,0.009016037,0.027502775,0.028294086
0.071661472,0.008702993,0.026588202,0.028585911
0.073516607,0.009340525,0.023583174,0.028463125
0.075237989,0.008680344,0.024836779,0.028518677
0.077782869,0.009064913,0.026694298,0.029023886
0.072689772,0.009383202,0.019789696,0.028955221
0.07400775,0.008687258,0.025826693,0.02935195
0.074673414,0.008675337,0.023846865,0.028562307
0.074610472,0.009086609,0.022512197,0.028610229
0.077177048,0.009035587,0.02444768,0.028757095
0.077229738,0.008650541,0.028864145,0.029002666
0.076782942,0.00865221,0.024584532,0.028518915
0.076763868,0.00866127,0.025873899,0.029062033
0.075803757,0.009414434,0.027319431,0.028985023
0.074602365,0.008667707,0.028635502,0.028817892
0.070638657,0.00903821,0.024530888,0.029642582
0.075073957,0.009409666,0.023964405,0.029478788
0.072609901,0.008644581,0.028837204,0.028970957
0.074675798,0.009011745,0.025446653,0.028987646
0.075744629,0.009434462,0.021374941,0.029148579
0.071087122,0.009007692,0.024206638,0.029027462
0.071883202,0.008656502,0.029139519,0.029103041
0.074074984,0.009418488,0.027833223,0.02905798
0.070536137,0.00942421,0.028674603,0.029259205
0.072586775,0.009379387,0.023390293,0.028762579
0.07588315,0.009255409,0.024040937,0.02924633
0.076094389,0.00867939,0.028534412,0.029070854
0.073368311,0.009412289,0.024023771,0.029058695
0.075831413,0.008665085,0.023950338,0.029566765
0.074743032,0.009353638,0.023781538,0.02937746
0.072659254,0.009368181,0.025913715,0.029462576
0.077116251,0.008293867,0.024262905,0.029599905
0.074548006,0.008654118,0.022547245,0.029222965
0.074873924,0.009422541,0.025798559,0.029210567
0.075045347,0.009394646,0.027181625,0.029441357
0.078433037,0.009376287,0.024437428,0.029291391
0.074800491,0.008997202,0.023844719,0.029366732
0.073790789,0.008705854,0.029368877,0.029281616
0.075721264,0.009380817,0.024172783,0.029775858
0.073814869,0.009386539,0.024296045,0.030427217
0.072218895,0.008785248,0.026778936,0.029316664
0.077999115,0.008643389,0.023997068,0.029892445
0.077008963,0.009427071,0.027788877,0.029752016
0.069693089,0.009470701,0.023103237,0.029355049
0.076104403,0.009451151,0.024683714,0.03143096
0.077322483,0.009442568,0.023923874,0.029940367
0.073336124,0.008666039,0.023940086,0.029890537
0.075537443,0.008632421,0.019822836,0.029564142
0.074971914,0.00866437,0.025645733,0.029812813
0.070983887,0.008989573,0.024090052,0.029342175
0.070585489,0.009366512,0.027972698,0.029716969
0.077644348,0.009392977,0.023859501,0.029692411
0.071279049,0.009431839,0.023748875,0.029560566
0.078119755,0.009421349,0.024112225,0.029741287
0.075129271,0.009109735,0.023609638,0.02955842
0.075276375,0.009414434,0.023893118,0.029946804
0.074882746,0.009377718,0.023431063,0.029740572
0.074234009,0.009042978,0.021800995,0.029677153
0.075553894,0.008703232,0.022678852,0.030732393
0.071757078,0.009385109,0.019818783,0.029815197
0.074982166,0.009413242,0.023677826,0.029881477
0.074139833,0.009422541,0.021907568,0.030116558
0.072898865,0.009420872,0.02412796,0.029853106
0.073655128,0.009359837,0.024864435,0.030220032
0.073927641,0.009413719,0.022192717,0.029969692
0.075454712,0.008692265,0.027695417,0.030008316
0.077252865,0.008325815,0.024031401,0.029949188
0.074187756,0.009464979,0.023866892,0.030021906
0.077651501,0.008672237,0.023676395,0.030356646
0.074896812,0.009395123,0.02264452,0.029873848
0.070535421,0.009032965,0.027226448,0.03109479
0.074665308,0.008687973,0.022999048,0.030507565
0.0707376,0.009091616,0.022832632,0.030527115
0.075603008,0.00943017,0.026378632,0.030358791
0.070981979,0.009432554,0.023397684,0.030212879
0.070949793,0.008714437,0.023227215,0.030214548
0.076529503,0.008687496,0.023322582,0.030529737
0.069293261,0.009404421,0.023339033,0.030384541
0.076565504,0.008673668,0.027981758,0.030554295
0.075195789,0.009386539,0.023836374,0.030450583
0.075404644,0.009405375,0.026829481,0.030449629
0.077123165,0.008694887,0.024022102,0.03047514
0.081560612,0.00941968,0.022632599,0.030179739
0.075346947,0.009365082,0.02624774,0.030796289
0.076197386,0.008710623,0.024379253,0.030503511
0.077272654,0.009031296,0.027995348,0.030488253
0.075565577,0.009420633,0.027534008,0.030560732
0.074707508,0.008633614,0.023557425,0.030434132
0.075424194,0.008828402,0.029141903,0.030648947
0.075764656,0.009416342,0.023299694,0.030598164
0.075912476,0.00946331,0.023700714,0.030378819
0.070487738,0.008688688,0.026559591,0.030601263
0.073265791,0.009383678,0.02869916,0.030572176
0.074896336,0.009575367,0.02346158,0.030891418
0.075146198,0.008292437,0.022063971,0.031058788
0.076887608,0.009063959,0.02378583,0.031039953
0.073933601,0.009027719,0.025660992,0.041954279
0.077655792,0.008273602,0.018907785,0.039549112
0.076285124,0.009388685,0.023915291,0.046407223
0.072491407,0.009420872,0.024231911,0.040565014
0.079807997,0.008684874,0.024500847,0.040774345
0.073671818,0.008663416,0.025775194,0.035840273
0.076469421,0.009364367,0.023751259,0.032550812
0.076780796,0.009033442,0.028588772,0.032108307
0.075032711,0.008659363,0.023647308,0.031412125
0.074487448,0.009366751,0.022519588,0.033517599
0.070789814,0.009031296,0.023945332,0.031867504
0.070625067,0.009495735,0.023855925,0.031399965
0.075651646,0.008683443,0.02666235,0.03128171
0.075359106,0.009370327,0.023607969,0.032019138
0.074539185,0.012561083,0.022506952,0.031852245
0.070076942,0.011278152,0.025978327,0.032133818
0.075862169,0.010733604,0.022334576,0.031792402
0.069797516,0.011429787,0.022859812,0.032302856
0.076499462,0.010894299,0.027703285,0.032272339
0.075763226,0.01008153,0.023958445,0.032366037
0.077432156,0.009764194,0.027353287,0.032337666
0.075586081,0.009557962,0.023868561,0.031843901
0.076403856,0.009690285,0.021441936,0.032392979
0.080870867,0.009201765,0.022408485,0.033542633
0.075043201,0.009444475,0.022581577,0.03229022
0.074850559,0.008335829,0.023678541,0.03225112
0.072322845,0.009049416,0.022365332,0.032303572
0.07436347,0.00938201,0.023174286,0.032577038
0.075047493,0.009414673,0.023239374,0.032474041
0.07738781,0.008704185,0.02499342,0.032654524
0.075552702,0.008657217,0.02304101,0.032197714
0.079389811,0.009432554,0.025718689,0.032798052
0.073724747,0.009427786,0.023220301,0.032468319
0.075301647,0.009419203,0.025842905,0.032306671
0.074393511,0.009027243,0.023268461,0.032498121
0.075726986,0.00940752,0.023656607,0.032552242
0.075832367,0.008659124,0.023669243,0.032337904
0.07117486,0.008274555,0.024648666,0.032613516
0.075508833,0.009393692,0.027769089,0.031656504
0.076154947,0.009411812,0.020670176,0.032254696
0.074294329,0.009082079,0.023419142,0.031745672
0.073268652,0.009382486,0.02386117,0.031975031
0.074868679,0.008704662,0.022297859,0.032253742
0.075822115,0.009412766,0.026758432,0.031789303
0.074901104,0.009393692,0.027129889,0.031980515
0.075322866,0.009377956,0.023012638,0.03208065
0.077300787,0.008682728,0.02275157,0.03218627
0.074463844,0.00869894,0.026732922,0.032684803
0.075422764,0.00941658,0.022801876,0.032213449
0.074934244,0.0094347,0.022973061,0.033145189
0.074579477,0.009425402,0.02321291,0.033019304
0.073951244,0.008691788,0.027594328,0.03209281
0.077854633,0.009374619,0.027784824,0.032384157
0.072660923,0.008290291,0.025075674,0.032225609
0.074995756,0.008665085,0.027628183,0.032263756
0.070786953,0.009402514,0.02399087,0.032165051
0.074943781,0.009071112,0.023844957,0.032196999
0.077464342,0.008712769,0.023988008,0.032363176
0.074951649,0.009422064,0.026310682,0.032088995
0.075446367,0.009435654,0.019948244,0.032797337
0.075177908,0.009079695,0.02381134,0.032623291
0.074663877,0.009039164,0.027984619,0.032491207
0.072229147,0.009358406,0.026967049,0.032351017
0.075340033,0.009366751,0.026788473,0.032371759
0.076622248,0.008629084,0.022484303,0.032782793
0.074898243,0.008630514,0.023168325,0.032437086
0.076956749,0.00903821,0.023611307,0.032562494
0.071451664,0.008672237,0.027011633,0.03286314
0.070365191,0.00939703,0.024214506,0.032709122
0.076335192,0.009438038,0.022216797,0.032510996
0.076250553,0.009427547,0.023585796,0.032628536
0.075286865,0.00935936,0.023403883,0.032806635
0.075543404,0.009371996,0.021635532,0.033589602
0.075213909,0.009358168,0.026275158,0.032792568
0.076774597,0.009400368,0.024682999,0.032616615
0.073374271,0.009385109,0.024296999,0.033595562
0.073812723,0.009084225,0.028692007,0.03279686
0.075113297,0.009037971,0.022721291,0.032725096
0.072659016,0.008286476,0.026538134,0.032702208
0.076388836,0.00938201,0.022934437,0.032716751
0.07628727,0.008692741,0.024011374,0.032792091
0.076062202,0.009366035,0.023868799,0.033085346
0.074436426,0.008653164,0.023186684,0.033241034
0.077624798,0.008677959,0.023545742,0.033189058
0.075726032,0.009389877,0.023319006,0.032753229
0.075059414,0.008700132,0.0223248,0.034047365
0.076356411,0.00941062,0.028119087,0.034328938
0.073863745,0.009028196,0.023967981,0.034066439
0.074248075,0.009022474,0.0275383,0.03448391
0.074951172,0.009003639,0.023886442,0.046197653
0.071908236,0.009085894,0.019809484,0.041029692
0.079135656,0.008696795,0.023654461,0.041446447
0.076481104,0.009413481,0.023600101,0.04225111
0.072570086,0.009393215,0.023924351,0.035006762
0.074759007,0.008295059,0.023612738,0.034107685
0.075639486,0.009416819,0.028985023,0.033226967
0.073226929,0.009006977,0.018538237,0.033247948
0.069563389,0.008332968,0.02350378,0.033273458
0.074185848,0.009422779,0.023689747,0.033870697
0.076938629,0.010079145,0.02288723,0.03314662
0.075617313,0.009566784,0.022218466,0.033554792
0.075256586,0.009396553,0.026998758,0.033664703
0.075087547,0.008693695,0.02819705,0.033272982
0.073573351,0.009071112,0.021201611,0.033277988
0.073020697,0.008677721,0.026876926,0.033423901
0.074451447,0.009410858,0.027121782,0.033424377
0.075982332,0.009456635,0.02310586,0.033252716
0.075784922,0.008298159,0.022439003,0.033447981
0.075205803,0.008671284,0.025333166,0.033426285
0.07869482,0.009441853,0.028358221,0.03359437
0.070764303,0.009026051,0.026654243,0.033479214
0.075731516,0.009418726,0.027995825,0.033391476
0.074023008,0.009122849,0.026416063,0.033421755
0.075097084,0.008322239,0.026253223,0.033495903
0.07641387,0.009401321,0.023139954,0.03371644
0.074886084,0.008718014,0.022856236,0.034121275
0.074489832,0.009427786,0.022702217,0.033708334
0.075727463,0.008636475,0.026597977,0.033483028
0.074771643,0.009459734,0.022311449,0.033992767
0.074918509,0.009028673,0.026180267,0.033834457
0.073734283,0.009423494,0.023776293,0.033909082
0.07784915,0.009060144,0.023707628,0.034204245
0.071368933,0.008689165,0.023285866,0.033889532
0.074792624,0.008668184,0.024387121,0.033821344
0.074383736,0.0090096,0.02200985,0.03390646
0.07456851,0.009400368,0.023471117,0.033889055
0.076025248,0.009382725,0.02321434,0.033913612
0.074933529,0.009022713,0.022958755,0.033937931
0.075683832,0.008666277,0.029281378,0.033590555
0.075918436,0.008679628,0.025121212,0.033841848
0.075511456,0.009337187,0.023976564,0.03420496
0.073747873,0.009423971,0.025785446,0.034173012
0.075644255,0.009017944,0.024199724,0.034122467
0.070698023,0.008639097,0.02620244,0.034019232
0.074289322,0.008698702,0.024408102,0.034058809
0.074599028,0.008242607,0.023509026,0.034450054
0.073734045,0.009404659,0.0258708,0.03464365
0.071601868,0.00944519,0.0237813,0.034320831
0.072574854,0.009094477,0.023446083,0.034408808
0.071484804,0.009335279,0.02393055,0.034506798
0.074126482,0.009449244,0.026625156,0.03459096
0.0776577,0.010544777,0.020941019,0.035383701
0.076853991,0.010197639,0.023448467,0.033811808
0.073447466,0.008649111,0.027674437,0.033910275
0.070958138,0.009427547,0.02370882,0.03420949
0.074340105,0.009400606,0.02554822,0.034493208
0.074810505,0.009342194,0.023174286,0.03456521
0.076105118,0.00954318,0.027729511,0.168818951
0.079461336,0.009390116,0.023799658,0.034951687
0.075398207,0.009396315,0.027177572,0.034837723
0.070613384,0.008295536,0.028505564,0.034574032
0.070244551,0.00829339,0.026947737,0.034745216
0.074540138,0.009414434,0.022438765,0.035421848
0.075491905,0.009109497,0.027353525,0.034535408
0.074916601,0.008715868,0.027756929,0.034485102
0.07784915,0.008659601,0.024309874,0.034529924
0.072119713,0.009076357,0.026279449,0.035323143
0.076874733,0.008648157,0.023761988,0.048903227
0.073754549,0.009375095,0.02448082,0.043618441
0.075308561,0.008640289,0.027027369,0.044654608
0.07763958,0.009053707,0.027514219,0.045930386
0.074816227,0.009113789,0.023483515,0.044891834
0.075277805,0.008319139,0.027241945,0.040500164
0.07703042,0.009399652,0.02325058,0.036203384
0.074381828,0.009438276,0.028608561,0.036116123
0.075555563,0.009032249,0.028767586,0.03582263
0.071996927,0.009387732,0.024512291,0.034687757
0.074420691,0.009019613,0.023036718,0.034749985
0.073976755,0.008645058,0.025238752,0.035205603
0.071011066,0.008643389,0.023996115,0.034685135
0.075568438,0.008653879,0.022919178,0.034941196
0.073389769,0.009020329,0.023976803,0.035445452
0.071133614,0.009074688,0.024190664,0.035503864
0.07571578,0.009002209,0.024270535,0.035231829
0.072849512,0.008661985,0.024761438,0.035321236
0.076097012,0.009386301,0.028984308,0.035185575
0.07447958,0.009449005,0.025097609,0.035663843
0.074626923,0.009388685,0.025207281,0.036244392
0.076817751,0.009391069,0.024226665,0.035189629
0.077682972,0.009022951,0.022289753,0.035286188
0.07409358,0.009419441,0.027140617,0.035276651
0.077011585,0.009365797,0.024265051,0.035423756
0.072233438,0.009387732,0.024216652,0.035214424
0.076473713,0.008681059,0.029189825,0.035553455
0.075005293,0.009012222,0.025648117,0.035388231
0.071540356,0.008615732,0.029067993,0.037423372
0.077019691,0.008408785,0.02470994,0.036503315
0.075898409,0.009124756,0.024103403,0.035310268
0.077979803,0.009634972,0.029579878,0.035470247
0.077164888,0.009413958,0.02496314,0.035540104
0.075464487,0.009051323,0.027527094,0.035724163
0.075137615,0.009390593,0.0268116,0.035006285
0.075820208,0.008825541,0.029098272,0.035434484
0.073848963,0.009761095,0.022326708,0.035557985
0.073664665,0.009698629,0.023795366,0.035665274
0.074213982,0.009130478,0.028628588,0.049820185
0.075514317,0.008825541,0.02361536,0.04598999
0.071653605,0.010023832,0.028126478,0.041205168
0.075337172,0.010269403,0.021827459,0.051796436
0.072142601,0.00976944,0.028796196,0.049610853
0.076694489,0.008875608,0.021869898,0.045509815
0.074745178,0.008756399,0.023741484,0.04647398
0.076984167,0.008789063,0.027099848,0.04527092
0.074620724,0.00951314,0.023538113,0.03781414
0.078618288,0.00975585,0.0230515,0.036325455
0.074934959,0.008804321,0.024303675,0.036498785
0.073163271,0.009495735,0.023820639,0.037031651
0.076896906,0.009749651,0.027943373,0.036414862
0.077994823,0.009438992,0.027261496,0.036421537
0.074686527,0.009067535,0.022729635,0.036812544
0.075572968,0.009022713,0.027840614,0.036866903
0.073300838,0.008695126,0.024224043,0.036801577
0.077691078,0.00869298,0.024597645,0.037635326
0.076211929,0.00910759,0.028410673,0.036697626
0.074099302,0.009411097,0.027039289,0.037721872
0.077949762,0.008666515,0.024107456,0.036768913
0.075534105,0.0086236,0.027640581,0.036785126
0.075870991,0.009439945,0.027260303,0.03659296
0.07212019,0.008296967,0.027818441,0.036852837
0.07552433,0.009442091,0.026704788,0.036739349
0.075931549,0.008669615,0.025739431,0.036672354
0.074865103,0.008687496,0.025566578,0.0368433
0.078342438,0.009073257,0.024015427,0.036797047
0.075828075,0.008293152,0.023879528,0.037137985
